respondent_id,xyz_vaccine,sesaonal_vaccine
41639,0.376907369,0.04501476
41640,0.730162722,0.438344323
41641,0.699128993,0.345668652
41642,0.063294679,0.073486661
41643,0.203992956,0.137892967
41644,0.101804228,0.104840768
41645,0.909254051,0.017860055
41646,0.833202126,0.131314297
41647,0.872413657,0.057457215
41648,0.147249695,0.103710852
41649,0.323087549,0.124337627
41650,0.762279251,0.405923199
41651,0.95729617,0.082762725
41652,0.903726821,0.770382412
41653,0.045546407,0.11727181
41654,0.220098869,0.088282473
41655,0.137580487,0.062245509
41656,0.58874052,0.192380568
41657,0.225706161,0.108367565
41658,0.822313917,0.728596041
41659,0.314551572,0.123192783
41660,0.847147016,0.154899624
41661,0.822773933,0.339540477
41662,0.658737794,0.060204179
41663,0.112910167,0.092711559
41664,0.872896587,0.948060216
41665,0.124753912,0.096132475
41666,0.879457278,0.338657713
41667,0.126406079,0.068351441
41668,0.134920859,0.088218387
41669,0.112011967,0.126943545
41670,0.269357202,0.227823602
41671,0.174152801,0.086824857
41672,0.130836245,0.088787319
41673,0.089917991,0.052096869
41674,0.180492752,0.115153264
41675,0.11067554,0.046746541
41676,0.217137776,0.059978255
41677,0.738089737,0.193590532
41678,0.083110411,0.038226064
41679,0.203947488,0.108058418
41680,0.151947407,0.095228936
41681,0.88640101,0.934599867
41682,0.072336655,0.053468653
41683,0.083848148,0.088464418
41684,0.5,0.130881054
41685,0.330109602,0.191018518
41686,0.273117604,0.121039579
41687,0.069236275,0.079271272
41688,0.221423795,0.043944244
41689,0.095963039,0.137669346
41690,0.536898808,0.120588602
41691,0.886523549,0.833608245
41692,0.088958332,0.11904522
41693,0.198375555,0.224715772
41694,0.095622563,0.129727542
41695,0.843121611,0.193668044
41696,0.141233781,0.125153953
41697,0.073941338,0.037826738
41698,0.152958924,0.135811171
41699,0.100939078,0.0738755
41700,0.128097115,0.086025715
41701,0.806950386,0.873746738
41702,0.510987415,0.136064776
41703,0.046540217,0.074571827
41704,0.221378915,0.159551754
41705,0.302934742,0.04731647
41706,0.858952146,0.833384562
41707,0.300845603,0.1016912
41708,0.154183561,0.072991945
41709,0.901676514,0.818569542
41710,0.36046656,0.213238528
41711,0.713183998,0.829227212
41712,0.485372181,0.136228391
41713,0.952565181,0.074689807
41714,0.549346644,0.415604191
41715,0.154960727,0.141929207
41716,0.123461642,0.040631219
41717,0.104008677,0.086653058
41718,0.339146949,0.14819159
41719,0.345756148,0.049575853
41720,0.732113413,0.575529647
41721,0.103554569,0.042470383
41722,0.107362117,0.093799544
41723,0.972982717,0.091575189
41724,0.100521812,0.108115639
41725,0.854680384,0.222537857
41726,0.081934701,0.137336271
41727,0.893295876,0.806643185
41728,0.106668502,0.093384536
41729,0.186213928,0.088137076
41730,0.052721453,0.061426834
41731,0.35940601,0.13878283
41732,0.143767119,0.101171457
41733,0.884695093,0.071754953
41734,0.591482926,0.237530005
41735,0.115595563,0.083526251
41736,0.19036718,0.071285062
41737,0.079175036,0.083653446
41738,0.926456033,0.057458088
41739,0.471768703,0.127597668
41740,0.163308814,0.108339469
41741,0.705392289,0.090579681
41742,0.162218902,0.110442129
41743,0.593584045,0.074464218
41744,0.60560407,0.080854399
41745,0.055644633,0.073208617
41746,0.096401446,0.040662725
41747,0.839379366,0.923406846
41748,0.375445705,0.060395966
41749,0.208183376,0.10234272
41750,0.40644146,0.110960714
41751,0.800993948,0.802871794
41752,0.110972102,0.061587715
41753,0.167381272,0.060501483
41754,0.472807961,0.306818557
41755,0.261125291,0.244465125
41756,0.27511539,0.0273871
41757,0.776521367,0.666596146
41758,0.792375908,0.273081471
41759,0.240631577,0.058620103
41760,0.095729132,0.165111257
41761,0.912225257,0.484141093
41762,0.102966094,0.057587406
41763,0.234184323,0.165523702
41764,0.143333558,0.110300041
41765,0.117286774,0.066230468
41766,0.466667482,0.100202109
41767,0.957689142,0.054845326
41768,0.926863646,0.377332899
41769,0.675074521,0.115879061
41770,0.201486393,0.200084199
41771,0.08953804,0.109610017
41772,0.414847377,0.120302056
41773,0.321428678,0.055320588
41774,0.716782143,0.633209214
41775,0.122586968,0.061750874
41776,0.082707408,0.136972646
41777,0.904362072,0.725459578
41778,0.103303969,0.036757673
41779,0.140885219,0.032629602
41780,0.137779413,0.074729681
41781,0.141821523,0.144316302
41782,0.121543378,0.088544152
41783,0.120329241,0.05713807
41784,0.120902877,0.100521824
41785,0.216688582,0.107977716
41786,0.202312579,0.090652232
41787,0.749830367,0.146508068
41788,0.085608792,0.071438713
41789,0.186382313,0.092721132
41790,0.902233171,0.107892681
41791,0.823298169,0.221356657
41792,0.440257545,0.201447255
41793,0.373423486,0.155377452
41794,0.737097631,0.077764167
41795,0.076837779,0.118699996
41796,0.883069547,0.859384324
41797,0.178415582,0.111250741
41798,0.557688166,0.082646931
41799,0.915381321,0.833173056
41800,0.119714143,0.061710677
41801,0.659535693,0.187698841
41802,0.108427037,0.122903377
41803,0.281775676,0.076805478
41804,0.946152792,0.089472105
41805,0.091386093,0.117588385
41806,0.570349724,0.051300031
41807,0.15240984,0.09991542
41808,0.43136494,0.056715819
41809,0.198492518,0.105317006
41810,0.458798506,0.29166933
41811,0.276229584,0.151122384
41812,0.19155817,0.180507657
41813,0.553245809,0.086889912
41814,0.630705684,0.091917403
41815,0.469338752,0.11890674
41816,0.141652697,0.089649113
41817,0.046089924,0.07760751
41818,0.936726372,0.05599084
41819,0.754022834,0.077070493
41820,0.095783844,0.115551532
41821,0.272910167,0.107938793
41822,0.087648986,0.102419853
41823,0.093347322,0.03180315
41824,0.062471176,0.046003499
41825,0.402376915,0.084041849
41826,0.375941473,0.038693226
41827,0.367253711,0.093452795
41828,0.852864089,0.082541142
41829,0.104520375,0.060217061
41830,0.890279098,0.084802379
41831,0.397770012,0.182235645
41832,0.457416225,0.091120808
41833,0.203933515,0.146209603
41834,0.677610788,0.148475156
41835,0.818364249,0.295139679
41836,0.103158217,0.334165239
41837,0.120530073,0.121187665
41838,0.112100875,0.101486108
41839,0.56209156,0.156359444
41840,0.952651448,0.463897958
41841,0.850370333,0.103013725
41842,0.257936326,0.257495772
41843,0.901820619,0.092061675
41844,0.164680123,0.059859441
41845,0.195720774,0.101045733
41846,0.345597117,0.098255531
41847,0.222634317,0.1529187
41848,0.795442186,0.557555702
41849,0.421485187,0.076775913
41850,0.41134086,0.140413339
41851,0.402436452,0.086916425
41852,0.124969946,0.133769122
41853,0.287338524,0.110358638
41854,0.130994083,0.059848276
41855,0.78927437,0.363412132
41856,0.901173623,0.573670048
41857,0.121022583,0.158845051
41858,0.099125243,0.63935215
41859,0.112052714,0.444084683
41860,0.717857158,0.199945555
41861,0.261651781,0.109967533
41862,0.104388448,0.080531362
41863,0.46642383,0.07347499
41864,0.474447055,0.043724237
41865,0.954666064,0.718427321
41866,0.719585468,0.273179273
41867,0.726680166,0.88562869
41868,0.562624283,0.072835568
41869,0.186736481,0.048701058
41870,0.359411083,0.148300064
41871,0.918871823,0.071257528
41872,0.895303892,0.054485601
41873,0.757084042,0.454151281
41874,0.524851606,0.096248559
41875,0.949952053,0.073715901
41876,0.048743579,0.103302618
41877,0.175227141,0.093388516
41878,0.95068431,0.959210936
41879,0.964817352,0.062507181
41880,0.66275334,0.29255725
41881,0.054663782,0.141869865
41882,0.5,0.330973816
41883,0.603146583,0.139922514
41884,0.100649014,0.099891754
41885,0.898339321,0.301788951
41886,0.029820991,0.041896234
41887,0.869177026,0.382699222
41888,0.759141837,0.124408796
41889,0.169392953,0.125763252
41890,0.123201268,0.059034836
41891,0.134778641,0.093742381
41892,0.269249178,0.082305045
41893,0.904769961,0.071822772
41894,0.150332955,0.062716298
41895,0.691766121,0.255483856
41896,0.57201457,0.066172143
41897,0.310923638,0.240533684
41898,0.086988008,0.059366625
41899,0.121719864,0.105526483
41900,0.65565943,0.427450492
41901,0.247122088,0.072228262
41902,0.781278631,0.294033766
41903,0.869996493,0.141347219
41904,0.79133384,0.298600507
41905,0.102089965,0.089892356
41906,0.69629925,0.098398453
41907,0.805112034,0.628297627
41908,0.069829007,0.07528686
41909,0.905084208,0.92618971
41910,0.839584426,0.846892658
41911,0.341669831,0.124817905
41912,0.196420595,0.123950104
41913,0.08822998,0.107047878
41914,0.511706014,0.19819987
41915,0.070978303,0.096641199
41916,0.040810892,0.040528906
41917,0.130480817,0.061443232
41918,0.931737924,0.899249029
41919,0.103448627,0.069456094
41920,0.154865096,0.078801769
41921,0.908763106,0.114743844
41922,0.077938476,0.059224011
41923,0.934143408,0.102837939
41924,0.096128889,0.062989894
41925,0.3624218,0.07473892
41926,0.493771864,0.246735923
41927,0.384199816,0.149441105
41928,0.367594638,0.034478822
41929,0.269983583,0.852652608
41930,0.592988205,0.171176257
41931,0.094509858,0.061916172
41932,0.905963927,0.375155838
41933,0.559763289,0.656132293
41934,0.5,0.109995989
41935,0.247488716,0.124726968
41936,0.079503021,0.075922761
41937,0.962086923,0.295749343
41938,0.638234808,0.466241884
41939,0.079566904,0.043194581
41940,0.359130211,0.159177423
41941,0.876682655,0.964241712
41942,0.383215936,0.078996716
41943,0.21500226,0.115971086
41944,0.209265718,0.052948758
41945,0.651712671,0.724291721
41946,0.224012933,0.104201862
41947,0.392523955,0.118910226
41948,0.09893499,0.04507618
41949,0.139021205,0.096942377
41950,0.473939262,0.519394508
41951,0.657212297,0.124065281
41952,0.122986744,0.059476374
41953,0.870070309,0.060721488
41954,0.103208551,0.093782809
41955,0.125104729,0.103803452
41956,0.553042676,0.070409608
41957,0.13876999,0.117421683
41958,0.928592052,0.514946007
41959,0.865625656,0.062682544
41960,0.353738256,0.0926766
41961,0.793761525,0.939884586
41962,0.145858117,0.088821265
41963,0.471813501,0.049163772
41964,0.894046363,0.171510929
41965,0.954495134,0.348592064
41966,0.869712071,0.11699144
41967,0.224779122,0.111240124
41968,0.277888507,0.198653942
41969,0.083390521,0.065481418
41970,0.084590458,0.101078481
41971,0.935886409,0.988944136
41972,0.837323232,0.089370045
41973,0.918644479,0.229860113
41974,0.288834002,0.163838221
41975,0.250426078,0.142698271
41976,0.902213844,0.036263468
41977,0.023042777,0.073469542
41978,0.070809179,0.097385949
41979,0.859115286,0.833269239
41980,0.883251852,0.051003348
41981,0.109905885,0.123092613
41982,0.43957657,0.22972043
41983,0.427074115,0.030754248
41984,0.942482698,0.117803136
41985,0.93203493,0.862706063
41986,0.535689982,0.075642481
41987,0.786465744,0.739653394
41988,0.152559769,0.055009993
41989,0.5,0.56590425
41990,0.526643283,0.157278626
41991,0.575248759,0.226980532
41992,0.945773231,0.114273423
41993,0.153009498,0.105587357
41994,0.083827969,0.065326513
41995,0.688926307,0.736797599
41996,0.594581264,0.030424557
41997,0.242220054,0.09849893
41998,0.276171497,0.126836988
41999,0.784340764,0.272680339
42000,0.150262415,0.093334059
42001,0.890728594,0.100079481
42002,0.086034464,0.123946154
42003,0.103145023,0.097124303
42004,0.533862355,0.322831119
42005,0.35379038,0.31502678
42006,0.740963253,0.248857162
42007,0.799278884,0.107416759
42008,0.102403963,0.104330214
42009,0.684999613,0.15551016
42010,0.713816668,0.098627476
42011,0.091175512,0.051216621
42012,0.027764763,0.036086937
42013,0.871459593,0.059973691
42014,0.254393963,0.097225194
42015,0.422178123,0.038487747
42016,0.937391949,0.081017763
42017,0.922555037,0.520857348
42018,0.248337517,0.269460293
42019,0.71263987,0.828813031
42020,0.176574953,0.122323265
42021,0.633152386,0.047601331
42022,0.920549634,0.876923146
42023,0.8217974,0.198910869
42024,0.111293764,0.063419983
42025,0.689836617,0.168342483
42026,0.79680251,0.693906869
42027,0.777996249,0.106019039
42028,0.702638447,0.078906869
42029,0.091730557,0.038861058
42030,0.102194638,0.064658742
42031,0.242115656,0.122577788
42032,0.874337372,0.83506485
42033,0.136686301,0.081831394
42034,0.5,0.075769164
42035,0.061344619,0.084383121
42036,0.129413603,0.043748848
42037,0.443120454,0.108229142
42038,0.966910177,0.13228674
42039,0.163383447,0.050722676
42040,0.935926543,0.253906194
42041,0.802092977,0.776328099
42042,0.068016217,0.051481587
42043,0.081605031,0.078892979
42044,0.59060461,0.128442476
42045,0.303011595,0.35316133
42046,0.449765174,0.208562726
42047,0.248961122,0.120823712
42048,0.166326928,0.13441436
42049,0.557641155,0.200919106
42050,0.368332853,0.062094569
42051,0.827391338,0.149457327
42052,0.19615613,0.141696743
42053,0.18947828,0.113986685
42054,0.833482538,0.130416239
42055,0.771019576,0.549563201
42056,0.262023325,0.0362653
42057,0.879495107,0.0829466
42058,0.828540497,0.852120199
42059,0.043530478,0.08650919
42060,0.432339733,0.030849254
42061,0.072128174,0.075054773
42062,0.066794443,0.090569607
42063,0.093571372,0.4040761
42064,0.457597674,0.083785148
42065,0.598600559,0.517383983
42066,0.079515594,0.135703697
42067,0.178359731,0.063493258
42068,0.356522165,0.239392627
42069,0.076243542,0.111518773
42070,0.148348287,0.157565887
42071,0.126127101,0.083990339
42072,0.914436853,0.112779362
42073,0.155989729,0.143939981
42074,0.162952525,0.083122813
42075,0.252610332,0.126632987
42076,0.932601667,0.060754087
42077,0.085980266,0.092784596
42078,0.919164687,0.905097879
42079,0.151910647,0.076482195
42080,0.336773579,0.115474423
42081,0.139904538,0.105056458
42082,0.293498178,0.110036215
42083,0.81180283,0.074358678
42084,0.800929974,0.631517619
42085,0.574635392,0.363146997
42086,0.749961854,0.275183276
42087,0.83836079,0.071424759
42088,0.165389859,0.136541952
42089,0.908651268,0.061003905
42090,0.23570596,0.077441439
42091,0.061327821,0.073750041
42092,0.117815485,0.113212194
42093,0.696356958,0.403780641
42094,0.133363867,0.21677281
42095,0.277979888,0.217056702
42096,0.043007996,0.042363616
42097,0.110827274,0.13294912
42098,0.640375747,0.468634193
42099,0.113832892,0.11825968
42100,0.864731506,0.859076815
42101,0.265193576,0.5
42102,0.671421357,0.135174547
42103,0.112668054,0.14726044
42104,0.083860711,0.108521357
42105,0.271100754,0.131655152
42106,0.131159274,0.079213772
42107,0.234353241,0.072241565
42108,0.83582425,0.220716401
42109,0.904197564,0.857491632
42110,0.219620802,0.105822325
42111,0.571345876,0.060756568
42112,0.242041511,0.234471083
42113,0.793940038,0.200428927
42114,0.146466068,0.041343955
42115,0.068103382,0.123949998
42116,0.962516809,0.181074988
42117,0.115715723,0.102455524
42118,0.959302175,0.903918466
42119,0.800491811,0.178243559
42120,0.726165799,0.129092905
42121,0.401936016,0.264525527
42122,0.352735097,0.088285584
42123,0.735055593,0.128165618
42124,0.428679367,0.251104117
42125,0.900478317,0.714747276
42126,0.858782553,0.059012973
42127,0.806704239,0.45985564
42128,0.607598393,0.107837936
42129,0.322618948,0.101973052
42130,0.839677933,0.64069773
42131,0.249282141,0.03282853
42132,0.049259203,0.089019938
42133,0.283725671,0.121978567
42134,0.370861096,0.066095715
42135,0.128943437,0.056484437
42136,0.646925442,0.222640427
42137,0.525633233,0.287907483
42138,0.694599389,0.125590095
42139,0.246322223,0.106911529
42140,0.133432926,0.118935701
42141,0.316517972,0.127050715
42142,0.17247592,0.068551878
42143,0.159021293,0.092094262
42144,0.22257992,0.080910708
42145,0.231244929,0.192511852
42146,0.781976538,0.044029989
42147,0.583720742,0.061419943
42148,0.763555218,0.174966602
42149,0.343699481,0.110241606
42150,0.743682915,0.088780227
42151,0.865961032,0.22434442
42152,0.632542616,0.095357847
42153,0.29292308,0.291437108
42154,0.936818091,0.946852627
42155,0.488252116,0.073969278
42156,0.311856681,0.074619956
42157,0.540571163,0.092878987
42158,0.306093876,0.072041286
42159,0.084014179,0.060971819
42160,0.544616156,0.255717024
42161,0.16433176,0.100559833
42162,0.158958583,0.087970822
42163,0.911806323,0.060173917
42164,0.259184623,0.042242966
42165,0.06281714,0.084877158
42166,0.094488768,0.036349883
42167,0.417150283,0.114978789
42168,0.301806396,0.129747621
42169,0.172461326,0.121913337
42170,0.115877286,0.095472507
42171,0.449938391,0.512221722
42172,0.308056446,0.164293123
42173,0.078734277,0.06113659
42174,0.927759673,0.759984235
42175,0.092941456,0.120953591
42176,0.412648605,0.231456214
42177,0.835870185,0.097576027
42178,0.120505089,0.087122008
42179,0.031022827,0.05817135
42180,0.800273473,0.104594166
42181,0.129049618,0.084766725
42182,0.079652553,0.071416786
42183,0.12313465,0.11623407
42184,0.905761454,0.095702072
42185,0.447254651,0.208282965
42186,0.756504057,0.088487288
42187,0.094165446,0.098587827
42188,0.12368421,0.159838342
42189,0.197694105,0.075262078
42190,0.281131641,0.111409257
42191,0.939330692,0.032938378
42192,0.117371527,0.111143796
42193,0.941977266,0.972267129
42194,0.090314123,0.071598112
42195,0.688926324,0.141328917
42196,0.175126072,0.080046752
42197,0.532369718,0.114664717
42198,0.389084513,0.076621053
42199,0.469598294,0.284780813
42200,0.224655273,0.054271217
42201,0.887310137,0.183698294
42202,0.720575116,0.221090944
42203,0.145931137,0.149450546
42204,0.846248839,0.528428326
42205,0.365216438,0.332915396
42206,0.115164155,0.124394887
42207,0.917360015,0.176262052
42208,0.083430477,0.114237122
42209,0.71054982,0.052220511
42210,0.259415493,0.163185758
42211,0.523610309,0.06682057
42212,0.763405514,0.107034621
42213,0.066297114,0.059460587
42214,0.976949824,0.035195932
42215,0.184380155,0.098669989
42216,0.592526826,0.083089845
42217,0.104277541,0.079026185
42218,0.11792345,0.096104492
42219,0.065262708,0.105187786
42220,0.317424818,0.087871721
42221,0.072840332,0.046002365
42222,0.667284879,0.196774135
42223,0.295107774,0.048870468
42224,0.117497563,0.135218202
42225,0.834816549,0.161447131
42226,0.882521828,0.035289004
42227,0.126372529,0.07187799
42228,0.068654518,0.061123422
42229,0.187161918,0.17671361
42230,0.85915146,0.280018282
42231,0.825908172,0.059763329
42232,0.847533685,0.822883474
42233,0.627409601,0.112696598
42234,0.924823456,0.932805001
42235,0.145599052,0.071054794
42236,0.94583068,0.085326808
42237,0.069966588,0.027759972
42238,0.558189185,0.049238598
42239,0.071988763,0.054401165
42240,0.839021192,0.110270964
42241,0.884018966,0.353799884
42242,0.285357637,0.037452147
42243,0.777552267,0.112234641
42244,0.117534898,0.332572343
42245,0.135258982,0.171601667
42246,0.624476566,0.312565193
42247,0.070192752,0.148505059
42248,0.876796885,0.237972738
42249,0.958522882,0.201359903
42250,0.36056678,0.119735894
42251,0.355608293,0.109475265
42252,0.717774567,0.066155778
42253,0.829252628,0.769124308
42254,0.750302925,0.20187877
42255,0.517688938,0.043275133
42256,0.805133922,0.064462032
42257,0.244734496,0.13414716
42258,0.077488497,0.100061815
42259,0.118656163,0.105366242
42260,0.314329932,0.197996912
42261,0.51587126,0.139145004
42262,0.07913771,0.089790132
42263,0.779622534,0.209089319
42264,0.120890973,0.075391458
42265,0.559682502,0.099467665
42266,0.5,0.112970756
42267,0.78359968,0.126417046
42268,0.266847239,0.099085586
42269,0.515667146,0.068664595
42270,0.136369337,0.089625625
42271,0.674947992,0.427008275
42272,0.06329018,0.066250762
42273,0.37157384,0.067185952
42274,0.301238936,0.075539643
42275,0.844795743,0.891956586
42276,0.874034019,0.127377217
42277,0.116741151,0.099987896
42278,0.073841996,0.040852535
42279,0.12039439,0.090367367
42280,0.267606668,0.106280304
42281,0.128635152,0.10862853
42282,0.388161965,0.080356066
42283,0.145841504,0.089929361
42284,0.097840857,0.084709138
42285,0.379566481,0.25503316
42286,0.372069591,0.176720145
42287,0.515744411,0.110331426
42288,0.151050218,0.0619646
42289,0.18278889,0.12088745
42290,0.085042385,0.042962499
42291,0.168522533,0.186762735
42292,0.849498795,0.129696672
42293,0.190303366,0.144985411
42294,0.763330319,0.454479268
42295,0.52999842,0.203314956
42296,0.832539976,0.126110251
42297,0.117147288,0.149342724
42298,0.360899185,0.078336464
42299,0.482661861,0.221576451
42300,0.085011007,0.075201995
42301,0.033237063,0.092999547
42302,0.427930247,0.081216628
42303,0.196242128,0.081065243
42304,0.082112571,0.09241118
42305,0.785291998,0.032417722
42306,0.068381652,0.057779834
42307,0.912991087,0.947252845
42308,0.12603921,0.156635776
42309,0.92222921,0.251578999
42310,0.059560603,0.108020304
42311,0.899858991,0.108366728
42312,0.683196644,0.4086148
42313,0.900456472,0.142947121
42314,0.177561461,0.051746778
42315,0.130193006,0.142755841
42316,0.357227907,0.199871806
42317,0.769002155,0.271554107
42318,0.173924043,0.1308254
42319,0.215681874,0.112838484
42320,0.666975054,0.259487266
42321,0.558542201,0.639762326
42322,0.920383521,0.189577287
42323,0.205705029,0.121978098
42324,0.095080407,0.11163284
42325,0.229935439,0.099215354
42326,0.060237086,0.06871912
42327,0.078607262,0.077664429
42328,0.756770869,0.160070636
42329,0.866809045,0.175575882
42330,0.140745975,0.108541643
42331,0.5,0.072467508
42332,0.049239753,0.131121852
42333,0.832546942,0.094380137
42334,0.907443482,0.84397812
42335,0.849105563,0.151645003
42336,0.852861452,0.060164275
42337,0.595187819,0.172406522
42338,0.770919717,0.338075823
42339,0.530696558,0.25915351
42340,0.23391662,0.219722763
42341,0.740510532,0.1281407
42342,0.193397209,0.110370733
42343,0.859798034,0.09044247
42344,0.866250574,0.06136386
42345,0.5,0.020976216
42346,0.52901878,0.169836303
42347,0.93706722,0.071985577
42348,0.859386958,0.255684194
42349,0.933255168,0.079510043
42350,0.868845524,0.173060385
42351,0.861520264,0.975013913
42352,0.189499861,0.176899606
42353,0.774155047,0.850760408
42354,0.899730634,0.970344206
42355,0.579662217,0.238096772
42356,0.607785451,0.091701796
42357,0.210034383,0.103791861
42358,0.107652039,0.191204882
42359,0.72495427,0.281626228
42360,0.843385268,0.645507004
42361,0.304376054,0.161335848
42362,0.376411645,0.121907684
42363,0.513179653,0.102700901
42364,0.137579001,0.117521011
42365,0.883124202,0.312556695
42366,0.065134703,0.061741379
42367,0.154951836,0.228905386
42368,0.707487155,0.664609123
42369,0.734707512,0.576478143
42370,0.327951762,0.09257849
42371,0.765502788,0.21570399
42372,0.474988423,0.283037666
42373,0.201826159,0.099650758
42374,0.91701839,0.100555674
42375,0.060526183,0.060091048
42376,0.121344742,0.104558773
42377,0.072536241,0.056599353
42378,0.880857392,0.139387337
42379,0.940342143,0.178674136
42380,0.078891647,0.106618265
42381,0.371824292,0.059702641
42382,0.242305538,0.141744443
42383,0.735156687,0.452355915
42384,0.843863779,0.535995933
42385,0.774215792,0.235068806
42386,0.625684449,0.041998364
42387,0.236274226,0.087338552
42388,0.541125827,0.337268077
42389,0.467175115,0.123777629
42390,0.097576664,0.072476529
42391,0.319396357,0.137469924
42392,0.168342857,0.129514573
42393,0.740939206,0.283305322
42394,0.611212769,0.030605852
42395,0.62152777,0.447180043
42396,0.252677576,0.165143497
42397,0.335105894,0.107331772
42398,0.488905018,0.13504103
42399,0.189107746,0.141857413
42400,0.749497046,0.150447462
42401,0.100389665,0.051307379
42402,0.868390946,0.040207534
42403,0.702224242,0.409650486
42404,0.961008507,0.106406252
42405,0.863600445,0.457663653
42406,0.929123901,0.060996194
42407,0.493393718,0.13886752
42408,0.149541292,0.144230472
42409,0.700703317,0.338514487
42410,0.885185231,0.078724514
42411,0.218208043,0.071855858
42412,0.923953615,0.835223445
42413,0.082431034,0.063370618
42414,0.14643909,0.115854486
42415,0.205111576,0.189356877
42416,0.168705566,0.257429665
42417,0.063675556,0.066976719
42418,0.249025442,0.06640738
42419,0.366012649,0.154516399
42420,0.106850054,0.088855831
42421,0.237877753,0.064925985
42422,0.075050473,0.138574047
42423,0.111456064,0.119224891
42424,0.321506809,0.043700996
42425,0.071517314,0.06558877
42426,0.263797211,0.108871837
42427,0.541408234,0.087782447
42428,0.399678908,0.070162625
42429,0.127030711,0.117732138
42430,0.458559256,0.327968088
42431,0.735257106,0.307814162
42432,0.339500855,0.094925276
42433,0.286761275,0.080080074
42434,0.587860826,0.079095995
42435,0.176324799,0.059672554
42436,0.196549087,0.176749134
42437,0.077474917,0.067457283
42438,0.626514421,0.379686529
42439,0.826123398,0.727863677
42440,0.491704419,0.128521546
42441,0.852215943,0.118909772
42442,0.725383581,0.059786791
42443,0.092379471,0.092939832
42444,0.948057649,0.053006603
42445,0.062413807,0.077123167
42446,0.607492629,0.059457431
42447,0.475699826,0.120215935
42448,0.294943456,0.061270832
42449,0.100903203,0.061981595
42450,0.456663922,0.077358118
42451,0.404585252,0.226914142
42452,0.945364228,0.044581959
42453,0.217135628,0.118489035
42454,0.265611901,0.094360277
42455,0.14480469,0.145519271
42456,0.794167119,0.15908389
42457,0.17220097,0.11452369
42458,0.403265868,0.159837351
42459,0.576839177,0.117733976
42460,0.843606103,0.203638125
42461,0.0993835,0.10019293
42462,0.915139644,0.854252357
42463,0.30726621,0.114955366
42464,0.566147072,0.148978485
42465,0.193669548,0.060180029
42466,0.557069072,0.200957928
42467,0.976634526,0.122426537
42468,0.153862758,0.081531275
42469,0.172637232,0.118316345
42470,0.940745268,0.935277812
42471,0.566192128,0.047732161
42472,0.314769895,0.062745573
42473,0.838976402,0.243524324
42474,0.930154838,0.072503714
42475,0.904113904,0.215453801
42476,0.889191934,0.072148971
42477,0.783559521,0.086788473
42478,0.158513785,0.092477273
42479,0.266165635,0.151855693
42480,0.922942461,0.229293524
42481,0.740470955,0.073945615
42482,0.194254924,0.095903407
42483,0.781679236,0.712036026
42484,0.095534754,0.07459728
42485,0.071486546,0.094215721
42486,0.863225618,0.925905281
42487,0.831218611,0.407557711
42488,0.063763344,0.059609207
42489,0.902251132,0.819310092
42490,0.177595927,0.066976195
42491,0.839604235,0.064441102
42492,0.482047405,0.199588751
42493,0.929562067,0.079139427
42494,0.76726235,0.11901972
42495,0.386803158,0.109520594
42496,0.857942524,0.697091522
42497,0.350931509,0.190880285
42498,0.865233905,0.085046274
42499,0.691650178,0.084624622
42500,0.16266995,0.203748927
42501,0.894992028,0.482469111
42502,0.129861272,0.083865391
42503,0.10198689,0.126042242
42504,0.158914761,0.109537159
42505,0.443002407,0.054797809
42506,0.061385035,0.029863704
42507,0.588372775,0.127935657
42508,0.173708482,0.138015292
42509,0.174289363,0.156926378
42510,0.80658561,0.136006717
42511,0.576978607,0.455454783
42512,0.897476374,0.395184204
42513,0.278598347,0.107993687
42514,0.70520196,0.101691379
42515,0.885305682,0.608561766
42516,0.490941863,0.160976108
42517,0.675459535,0.045514052
42518,0.043318211,0.042642629
42519,0.132092202,0.108587896
42520,0.795401543,0.275082198
42521,0.230251983,0.106097092
42522,0.873059946,0.060331102
42523,0.873979107,0.921417107
42524,0.650053381,0.146564241
42525,0.686807708,0.526983947
42526,0.140451624,0.098225723
42527,0.650774348,0.048195937
42528,0.09518462,0.077455983
42529,0.793247762,0.868940988
42530,0.625774369,0.137376711
42531,0.089107101,0.100407737
42532,0.058510908,0.059423528
42533,0.141639766,0.102487159
42534,0.238133853,0.053647839
42535,0.879572282,0.694482517
42536,0.075462132,0.117790156
42537,0.157214598,0.095052797
42538,0.168641626,0.07382462
42539,0.749245363,0.631427204
42540,0.478861351,0.05061574
42541,0.948524734,0.078303431
42542,0.064159419,0.09165062
42543,0.066393101,0.060445356
42544,0.122139072,0.116870728
42545,0.127805073,0.162650507
42546,0.113823254,0.091973127
42547,0.708391441,0.077967149
42548,0.366999686,0.085955532
42549,0.566556675,0.051681681
42550,0.830529077,0.808418188
42551,0.873790414,0.263207609
42552,0.110085282,0.055725192
42553,0.814349293,0.930167492
42554,0.299472767,0.071496002
42555,0.821573943,0.782466944
42556,0.899848692,0.168362805
42557,0.815757817,0.174007964
42558,0.23368432,0.114431135
42559,0.381854804,0.11942283
42560,0.901294032,0.088176086
42561,0.690791535,0.260928775
42562,0.348897177,0.09009539
42563,0.178633707,0.061167226
42564,0.095253573,0.091084653
42565,0.484755105,0.166642181
42566,0.933296105,0.09055475
42567,0.972276885,0.380292302
42568,0.361494586,0.246965677
42569,0.814437522,0.5
42570,0.089715345,0.074165325
