respondent_id,xyz_vaccine,seasonal_vaccine
37060,0.335278136,0.115527878
37061,0.55350024,0.23178436
37062,0.486350321,0.166573843
37063,0.049204597,0.414564347
37064,0.378004193,0.010317666
37065,0.603047749,0.219473914
37066,0.618415218,0.08887872
37067,0.90000266,0.41421032
37068,0.370544042,0.107987213
37069,0.253738784,0.111958921
37070,0.645522387,0.179136497
37071,0.856598422,0.820978611
37072,0.400706047,0.144760506
37073,0.506010651,0.056243356
37074,0.701549382,0.076725977
37075,0.074735483,0.065261289
37076,0.717395846,0.309391198
37077,0.636213632,0.217570776
37078,0.935407805,0.062955947
37079,0.059090007,0.051883719
37080,0.660075091,0.427959649
37081,0.436507038,0.116094587
37082,0.797768317,0.341763977
37083,0.905241201,0.828540769
37084,0.347626129,0.225504949
37085,0.603391622,0.169739547
37086,0.423133374,0.225810365
37087,0.173816116,0.664426164
37088,0.157028055,0.062941596
37089,0.183254654,0.163647767
37090,0.398770833,0.193594217
37091,0.837883659,0.351071862
37092,0.212424064,0.128596002
37093,0.054271609,0.010983765
37094,0.177594433,0.03017224
37095,0.082154998,0.025077551
37096,0.935446316,0.13824063
37097,0.413173861,0.117067855
37098,0.84719229,0.602144821
37099,0.5356238,0.051353604
37100,0.075703612,0.00431112
37101,0.777346514,0.06103365
37102,0.118065433,0.029118623
37103,0.864426972,0.235134245
37104,0.716102755,0.048908922
37105,0.677782939,0.315151256
37106,0.227440376,0.022662768
37107,0.576981942,0.252419189
37108,0.106371618,0.054520224
37109,0.430242477,0.226915593
37110,0.208421971,0.028184075
37111,0.353524711,0.300991865
37112,0.688490535,0.208904442
37113,0.728632714,0.618771302
37114,0.936373745,0.604791137
37115,0.492971621,0.06811685
37116,0.407311405,0.270908812
37117,0.083451676,0.067418959
37118,0.483240525,0.389668507
37119,0.055221302,0.014127736
37120,0.076214588,0.091967812
37121,0.115141033,0.062581119
37122,0.183147671,0.050472302
37123,0.127919589,0.075322716
37124,0.095911897,0.025116248
37125,0.588369057,0.231868683
37126,0.249385793,0.053511381
37127,0.1520051,0.050385052
37128,0.758138566,0.091300609
37129,0.820173567,0.520357148
37130,0.956614064,0.834720817
37131,0.34264662,0.091691264
37132,0.934056881,0.720846179
37133,0.850037389,0.053061383
37134,0.949299432,0.471487637
37135,0.895966168,0.810118343
37136,0.435458308,0.127389964
37137,0.923980169,0.770735034
37138,0.805996788,0.420121002
37139,0.781521247,0.187102128
37140,0.307076327,0.144178905
37141,0.312213754,0.102479425
37142,0.085436779,0.52673167
37143,0.047885118,0.02143742
37144,0.660463382,0.47852221
37145,0.775905405,0.628915579
37146,0.552312418,0.137900967
37147,0.782035193,0.460200609
37148,0.790330514,0.401143621
37149,0.532078947,0.081790698
37150,0.752798802,0.425073985
37151,0.909173723,0.057646211
37152,0.378350336,0.187424098
37153,0.468157327,0.272206065
37154,0.249354761,0.126356012
37155,0.97179794,0.910612197
37156,0.664140242,0.325782032
37157,0.229568034,0.037843217
37158,0.461234193,0.112036397
37159,0.596728323,0.791732866
37160,0.220209897,0.106411093
37161,0.883676272,0.080891845
37162,0.71625666,0.19238781
37163,0.04845284,0.101100248
37164,0.552673072,0.231668673
37165,0.733632936,0.02673917
37166,0.21421605,0.065672281
37167,0.38193043,0.138956004
37168,0.480939958,0.130689094
37169,0.755708442,0.314190149
37170,0.113689484,0.400235896
37171,0.779368532,0.068784864
37172,0.937754157,0.833322176
37173,0.464531498,0.185548634
37174,0.27780365,0.05793377
37175,0.229572498,0.225504974
37176,0.900354353,0.77147173
37177,0.980406933,0.240543589
37178,0.330189954,0.246989344
37179,0.841485333,0.349265095
37180,0.885346306,0.094361344
37181,0.913269813,0.811401939
37182,0.389128107,0.141976797
37183,0.910978273,0.050569428
37184,0.809035816,0.429440365
37185,0.776222338,0.419596961
37186,0.619891687,0.17466754
37187,0.228884846,0.066654296
37188,0.645888826,0.103566513
37189,0.961660563,0.04983176
37190,0.1832071,0.108880935
37191,0.130388812,0.562436445
37192,0.415039223,0.140361553
37193,0.153002703,0.113352995
37194,0.921428731,0.122383886
37195,0.174820026,0.172217331
37196,0.20995252,0.077872982
37197,0.948059874,0.700951692
37198,0.355609422,0.12480326
37199,0.548007418,0.178865119
37200,0.02359514,0.060601686
37201,0.658733659,0.131928698
37202,0.876457613,0.089929611
37203,0.494586886,0.0304585
37204,0.136196494,0.061621075
37205,0.083880239,0.065703896
37206,0.113378267,0.034592652
37207,0.014764499,0.007104607
37208,0.354415063,0.118982669
37209,0.490136077,0.146897893
37210,0.362508801,0.812619367
37211,0.55132174,0.381981488
37212,0.133628822,0.076960417
37213,0.978905996,0.93136754
37214,0.191612301,0.063266101
37215,0.695796739,0.547364015
37216,0.719746172,0.783282226
37217,0.211417108,0.083338018
37218,0.36730412,0.067392228
37219,0.093480839,0.083018994
37220,0.29255946,0.107240766
37221,0.548598247,0.152071403
37222,0.597937119,0.070184972
37223,0.632982166,0.514237973
37224,0.67760531,0.129373639
37225,0.220797172,0.080676902
37226,0.821908111,0.674028426
37227,0.897198926,0.048617082
37228,0.154150274,0.069180296
37229,0.618618568,0.29808227
37230,0.953330192,0.539340875
37231,0.774071285,0.692308759
37232,0.104472413,0.059316466
37233,0.328760464,0.151075677
37234,0.34816214,0.389527803
37235,0.889001005,0.463824548
37236,0.6936419,0.206538347
37237,0.283329414,0.246063438
37238,0.503720558,0.408793471
37239,0.795277191,0.081448782
37240,0.777573981,0.174048071
37241,0.176379189,0.083345163
37242,0.961827469,0.173395105
37243,0.91979557,0.11391361
37244,0.643973803,0.131015249
37245,0.980540967,0.860515016
37246,0.218625207,0.115745707
37247,0.615852627,0.070071888
37248,0.171527518,0.020490666
37249,0.539340175,0.427012858
37250,0.398234472,0.127272979
37251,0.15777854,0.087310518
37252,0.310490821,0.086234348
37253,0.843191222,0.193739806
37254,0.663939354,0.316231496
37255,0.942161692,0.517951405
37256,0.415439288,0.256050355
37257,0.732706943,0.313335926
37258,0.389820207,0.160814497
37259,0.140592392,0.066762773
37260,0.200127911,0.070470793
37261,0.476596571,0.058381324
37262,0.612167226,0.112286996
37263,0.407880023,0.031601727
37264,0.157073115,0.058554694
37265,0.304355032,0.042203494
37266,0.797676481,0.517962077
37267,0.815274917,0.149066845
37268,0.918671413,0.171577014
37269,0.668066716,0.037804462
37270,0.438054229,0.129553928
37271,0.835365819,0.129062745
37272,0.067889952,0.013786952
37273,0.324901757,0.081544378
37274,0.166014031,0.199165199
37275,0.317352672,0.067101956
37276,0.362200402,0.121613211
37277,0.19685159,0.055626838
37278,0.818859124,0.555074537
37279,0.937704982,0.495231606
37280,0.787721511,0.24146643
37281,0.606268582,0.049853168
37282,0.959647342,0.223250726
37283,0.200418821,0.038664288
37284,0.168991325,0.100902499
37285,0.200345155,0.044253047
37286,0.891478786,0.102577231
37287,0.465696629,0.184999107
37288,0.880319996,0.194289885
37289,0.533892359,0.135812853
37290,0.854494285,0.717393582
37291,0.868215548,0.278156395
37292,0.44572039,0.235813005
37293,0.919377227,0.875393061
37294,0.059799006,0.027240679
37295,0.823186012,0.141051487
37296,0.42399629,0.132423598
37297,0.624539466,0.012878634
37298,0.900583699,0.160165692
37299,0.143716597,0.110504061
37300,0.2540628,0.035585022
37301,0.34905272,0.049407073
37302,0.953777177,0.108454515
37303,0.247819145,0.177315582
37304,0.05481672,0.018852756
37305,0.600419312,0.041053567
37306,0.020170228,0.006491264
37307,0.512555845,0.072778584
37308,0.5084449,0.668040442
37309,0.833836012,0.45412614
37310,0.780440997,0.584156252
37311,0.143554146,0.022281566
37312,0.034188515,0.012474534
37313,0.740121201,0.247975333
37314,0.279164806,0.258852317
37315,0.869273878,0.327488142
37316,0.608747834,0.23172021
37317,0.537331938,0.18809384
37318,0.085303284,0.053361181
37319,0.848521127,0.291947662
37320,0.109977209,0.131457633
37321,0.089201608,0.012546654
37322,0.380287522,0.126091483
37323,0.36199119,0.20896716
37324,0.226336143,0.441313215
37325,0.597574545,0.047158481
37326,0.862715625,0.052937183
37327,0.099812588,0.028936385
37328,0.415209051,0.125772222
37329,0.913005017,0.566275615
37330,0.301219161,0.043232679
37331,0.246107138,0.091225143
37332,0.054734383,0.030118774
37333,0.244579846,0.035709948
37334,0.223112098,0.121688199
37335,0.253184394,0.078040328
37336,0.355037312,0.19464421
37337,0.041738441,0.025364618
37338,0.879135919,0.14571682
37339,0.07344343,0.070318871
37340,0.84689462,0.418696596
37341,0.204726212,0.5480486
37342,0.385934638,0.103046085
37343,0.816901766,0.120154945
37344,0.540712111,0.14771921
37345,0.827001145,0.711945289
37346,0.170153789,0.043252754
37347,0.100384941,0.142406118
37348,0.437558503,0.020729098
37349,0.890470637,0.107209242
37350,0.209047189,0.094245498
37351,0.016993797,0.017516757
37352,0.143694044,0.024464358
37353,0.741251882,0.249735155
37354,0.670332982,0.208321499
37355,0.252539923,0.07452084
37356,0.15777694,0.051209255
37357,0.318391238,0.103347607
37358,0.439419113,0.189066535
37359,0.178242431,0.140737032
37360,0.033477077,0.017391909
37361,0.103214739,0.049111014
37362,0.119238543,0.007139533
37363,0.796996079,0.292906969
37364,0.108192342,0.105552031
37365,0.30742039,0.137303555
37366,0.658958563,0.341468778
37367,0.586006782,0.085881181
37368,0.763023375,0.498533731
37369,0.076161723,0.019551002
37370,0.072924878,0.026839175
37371,0.268899286,0.110474009
37372,0.783193864,0.446123448
37373,0.262279521,0.707056772
37374,0.072810203,0.06749189
37375,0.320274744,0.110242706
37376,0.813201597,0.481805577
37377,0.189951458,0.033440883
37378,0.054373184,0.036297206
37379,0.15804381,0.083676502
37380,0.852797154,0.658895286
37381,0.84449616,0.294732551
37382,0.981145762,0.195730663
37383,0.573344757,0.294344427
37384,0.103526578,0.022440469
37385,0.904206742,0.159898138
37386,0.208011222,0.106091125
37387,0.679741716,0.072948278
37388,0.657421533,0.351617483
37389,0.600788043,0.424684924
37390,0.035227766,0.012045602
37391,0.832237552,0.034867536
37392,0.619070977,0.426148647
37393,0.468506763,0.132213874
37394,0.037676865,0.07896818
37395,0.535737912,0.361604758
37396,0.43142939,0.114491388
37397,0.203236732,0.035884739
37398,0.740910251,0.120124395
37399,0.128463506,0.025674973
37400,0.582589012,0.386662028
37401,0.895299016,0.822393718
37402,0.399255402,0.231866397
37403,0.24891349,0.550943202
37404,0.205460157,0.058968447
37405,0.970643899,0.305225419
37406,0.617568748,0.244736256
37407,0.809888231,0.122253184
37408,0.74960207,0.01461328
37409,0.708136114,0.263486583
37410,0.824297123,0.308754538
37411,0.906166825,0.087308571
37412,0.175161062,0.017254525
37413,0.208009968,0.114463241
37414,0.035130801,0.007287085
37415,0.912505827,0.656772552
37416,0.336935471,0.055715116
37417,0.166102738,0.421238324
37418,0.395635945,0.295304678
37419,0.113250894,0.025765073
37420,0.764371126,0.1193345
37421,0.179142345,0.026524785
37422,0.09275887,0.049415494
37423,0.259899062,0.167760199
37424,0.44587309,0.164363686
37425,0.32279729,0.067209814
37426,0.607229447,0.112058122
37427,0.080981123,0.063625006
37428,0.483072677,0.248130408
37429,0.045368878,0.017425273
37430,0.898199241,0.88035737
37431,0.444983951,0.116814353
37432,0.228662962,0.039063241
37433,0.67540527,0.517407474
37434,0.833968916,0.627132552
37435,0.720425799,0.097681397
37436,0.780928293,0.188500876
37437,0.213124173,0.276075243
37438,0.031623478,0.018110826
37439,0.408452909,0.077871505
37440,0.699405298,0.352040749
37441,0.518844014,0.078382451
37442,0.240089809,0.090109847
37443,0.051043837,0.02058757
37444,0.791385373,0.34309743
37445,0.617092898,0.049344153
37446,0.936259018,0.691569423
37447,0.198218248,0.065451636
37448,0.55062926,0.124145475
37449,0.031987481,0.053043573
37450,0.032466138,0.025880475
37451,0.907685396,0.282478415
37452,0.464782047,0.03487818
37453,0.975441412,0.727412592
37454,0.691320499,0.188900456
37455,0.241491715,0.394467557
37456,0.813536297,0.126185236
37457,0.965824894,0.777332441
37458,0.055472598,0.009591283
37459,0.374159537,0.732362904
37460,0.140790774,0.028443663
37461,0.932893878,0.790126806
37462,0.192492053,0.030979078
37463,0.502642785,0.141320557
37464,0.735369552,0.060183318
37465,0.836361339,0.22777996
37466,0.94924679,0.776265525
37467,0.157440468,0.041431258
37468,0.6701239,0.048245852
37469,0.245897983,0.10272403
37470,0.041147153,0.018463867
37471,0.966907218,0.211100614
37472,0.582703176,0.041370844
37473,0.141796789,0.154983999
37474,0.208397779,0.033775652
37475,0.409206883,0.117890074
37476,0.805813921,0.576936446
37477,0.684834137,0.177939584
37478,0.857634175,0.232329518
37479,0.133462995,0.058657254
37480,0.085582832,0.023779336
37481,0.834229888,0.696569401
37482,0.07369593,0.024334597
37483,0.490397442,0.41245476
37484,0.92289682,0.867490159
37485,0.822457424,0.075647202
37486,0.38246511,0.151060938
37487,0.612600324,0.214176025
37488,0.0682857,0.030045834
37489,0.413075577,0.13458368
37490,0.706321556,0.147490258
37491,0.670581421,0.070812909
37492,0.909325657,0.065403883
37493,0.125690891,0.016554919
37494,0.411413933,0.083416393
37495,0.416595678,0.055767224
37496,0.856069056,0.505305547
37497,0.028035406,0.012314261
37498,0.862032144,0.540885707
37499,0.074821784,0.020140801
37500,0.555458147,0.27478792
37501,0.238551359,0.044022998
37502,0.807935651,0.72051673
37503,0.094841043,0.046645542
37504,0.875821295,0.341678106
37505,0.871369841,0.430613028
37506,0.044583179,0.041554782
37507,0.111219022,0.0529554
37508,0.799330742,0.717801044
37509,0.374369961,0.057070929
37510,0.901058215,0.403868123
37511,0.036289411,0.027880726
37512,0.423369074,0.172928369
37513,0.205789727,0.149637009
37514,0.249910303,0.094139741
37515,0.275740257,0.037644496
37516,0.092393613,0.036493207
37517,0.930922535,0.063983393
37518,0.059394776,0.063837131
37519,0.49226892,0.03784597
37520,0.860096856,0.326178651
37521,0.083415678,0.082321952
37522,0.329720945,0.290209872
37523,0.542089968,0.209720824
37524,0.799347808,0.397397229
37525,0.423403209,0.337967573
37526,0.943021268,0.364928472
37527,0.055050208,0.01333812
37528,0.583862526,0.190428605
37529,0.890039912,0.420842257
37530,0.9842134,0.117312579
37531,0.038390078,0.019982869
37532,0.763134458,0.068985273
37533,0.045958815,0.009198188
37534,0.402160952,0.336085879
37535,0.860101849,0.622893961
37536,0.025026612,0.011048962
37537,0.661721691,0.228026313
37538,0.015675558,0.006671342
37539,0.346908877,0.135048038
37540,0.134433999,0.046825109
37541,0.014984536,0.050513999
37542,0.783184801,0.579264164
37543,0.548413171,0.187662188
37544,0.803525417,0.02895422
37545,0.416223968,0.277330173
37546,0.632802236,0.040267432
37547,0.808919014,0.685039697
37548,0.870928586,0.202871651
37549,0.938692719,0.628265169
37550,0.37076172,0.11426785
37551,0.046498662,0.011410211
37552,0.480382462,0.109861472
37553,0.437178981,0.081642997
37554,0.218363094,0.021489032
37555,0.563478987,0.123075
37556,0.360359769,0.089643155
37557,0.164981153,0.084463768
37558,0.722036446,0.168769801
37559,0.571384703,0.066040298
37560,0.563723765,0.166081331
37561,0.362767091,0.043331695
37562,0.148078989,0.332925454
37563,0.752900284,0.041533884
37564,0.794685204,0.166521118
37565,0.488992126,0.260313573
37566,0.332756174,0.246715792
37567,0.121944888,0.079712103
37568,0.300756962,0.008404604
37569,0.211645512,0.043616296
37570,0.959121732,0.851469523
37571,0.225890278,0.259576649
37572,0.329764795,0.292696601
37573,0.452161632,0.11331504
37574,0.204671047,0.031804415
37575,0.160140054,0.012981197
37576,0.836448451,0.310603127
37577,0.315155771,0.011842276
37578,0.09688037,0.14156745
37579,0.482901519,0.635505605
37580,0.129317336,0.071501444
37581,0.106816843,0.181719302
37582,0.667637362,0.125996902
37583,0.31990309,0.101186779
37584,0.081734058,0.048097517
37585,0.059229092,0.119894052
37586,0.472069226,0.124286434
37587,0.837192024,0.821254836
37588,0.385202805,0.189565683
37589,0.691481949,0.242747981
37590,0.170795561,0.085388539
37591,0.567439549,0.242062581
37592,0.436671207,0.064745635
37593,0.774142401,0.246546076
37594,0.930297001,0.36130275
37595,0.324726379,0.277761721
37596,0.495026904,0.194122599
37597,0.720159997,0.112929007
37598,0.407154454,0.253671583
37599,0.070706918,0.024624486
37600,0.245582543,0.02005864
37601,0.885360404,0.038273512
37602,0.182607963,0.155816604
37603,0.714964053,0.537545913
37604,0.035249068,0.023965092
37605,0.7646633,0.584838811
37606,0.232008995,0.048192555
37607,0.141539932,0.083600766
37608,0.411848636,0.101400268
37609,0.783626969,0.041548776
37610,0.34613974,0.173418915
37611,0.397776232,0.102721795
37612,0.797838019,0.067359102
37613,0.945382404,0.589115175
37614,0.82806021,0.323354405
37615,0.049233646,0.085211459
37616,0.323146865,0.134186736
37617,0.090516425,0.083995314
37618,0.285637626,0.0558256
37619,0.085239181,0.053471403
37620,0.738136093,0.706966902
37621,0.971819418,0.060011228
37622,0.562082816,0.106025604
37623,0.466522226,0.116657498
37624,0.977579528,0.734935512
37625,0.51376229,0.071203283
37626,0.844406859,0.607800194
37627,0.335928587,0.049452661
37628,0.905672231,0.114514222
37629,0.253043218,0.086802433
37630,0.066126658,0.11027687
37631,0.238295558,0.116304576
37632,0.764688375,0.158372957
37633,0.618038706,0.309839852
37634,0.090623283,0.062772993
37635,0.69435043,0.157066357
37636,0.370793957,0.169308971
37637,0.582144147,0.122863976
37638,0.184889922,0.137957085
37639,0.843755964,0.243374869
37640,0.852107105,0.348545042
37641,0.816628372,0.194530656
37642,0.956996931,0.314825695
37643,0.694018178,0.284047514
37644,0.505660315,0.784587544
37645,0.396537242,0.115686767
37646,0.870729176,0.175085797
37647,0.083309034,0.084171349
37648,0.550456598,0.26961717
37649,0.521977688,0.016460472
37650,0.889585905,0.089599635
37651,0.920353027,0.037761753
37652,0.593352054,0.302987797
37653,0.471516936,0.049694331
37654,0.202543245,0.041928136
37655,0.711499312,0.708343955
37656,0.911693499,0.021138501
37657,0.224344734,0.103318018
37658,0.665988307,0.260628574
37659,0.105350851,0.014863654
37660,0.149088583,0.026265333
37661,0.515413564,0.192020021
37662,0.833943629,0.065037324
37663,0.370224191,0.1085957
37664,0.081297124,0.030267886
37665,0.241827459,0.051584704
37666,0.679273837,0.36387002
37667,0.296679224,0.072716667
37668,0.699774496,0.037421428
37669,0.639251318,0.1374281
37670,0.627842191,0.133797366
37671,0.034067378,0.016679439
37672,0.299738151,0.64063717
37673,0.058166653,0.075482935
37674,0.350997639,0.149900072
37675,0.621837521,0.39322645
37676,0.116377449,0.095894739
37677,0.35083304,0.04230825
37678,0.199318462,0.160739416
37679,0.764098816,0.061959238
37680,0.126989694,0.069336415
37681,0.541857123,0.394314516
37682,0.490914706,0.208694491
37683,0.499042969,0.134182255
37684,0.450106531,0.132442586
37685,0.188281554,0.066652786
37686,0.440116332,0.289092648
37687,0.313261395,0.102025894
37688,0.30226355,0.093950436
37689,0.479313303,0.859653822
37690,0.440946717,0.082080146
37691,0.878708046,0.410444089
37692,0.219698183,0.178606936
37693,0.730141663,0.316427877
37694,0.588146592,0.045865272
37695,0.870220196,0.754359985
37696,0.767441606,0.343948012
37697,0.394978045,0.204033111
37698,0.373864028,0.142384519
37699,0.133143503,0.069584383
37700,0.314266834,0.046127017
37701,0.606356031,0.077397261
37702,0.274568892,0.093233846
37703,0.210129079,0.106291842
37704,0.819844382,0.087084858
37705,0.660892426,0.509615996
37706,0.302164365,0.148898952
37707,0.068247288,0.036727804
37708,0.856210531,0.369831751
37709,0.857980851,0.617872665
37710,0.127812774,0.174871809
37711,0.242384131,0.130012281
37712,0.833601724,0.105792429
37713,0.977400289,0.103707758
37714,0.928673043,0.585836449
37715,0.845366783,0.513925784
37716,0.400496496,0.317253794
37717,0.931233054,0.860169051
37718,0.815491366,0.052383796
37719,0.912105821,0.637938904
37720,0.509957282,0.171397835
37721,0.829200041,0.106671413
37722,0.958759954,0.297229747
37723,0.912947565,0.554634769
37724,0.532256907,0.205103783
37725,0.631780224,0.280805514
37726,0.248992594,0.188847084
37727,0.466768986,0.173035843
37728,0.317508998,0.080015034
37729,0.722106225,0.571195989
37730,0.504234525,0.198832916
37731,0.631413759,0.015149682
37732,0.721175716,0.68156744
37733,0.588735101,0.588440586
37734,0.676643184,0.519103961
37735,0.100754037,0.037697835
37736,0.769887493,0.628006578
37737,0.341582792,0.246014407
37738,0.597700232,0.2023428
37739,0.778479283,0.750330048
37740,0.825531698,0.867236709
37741,0.748158269,0.341378806
37742,0.439189066,0.781187183
37743,0.875775837,0.767596102
37744,0.056474553,0.011399397
37745,0.864399432,0.135960736
37746,0.930517008,0.46975524
37747,0.193605217,0.12614177
37748,0.920594991,0.586154477
37749,0.83772734,0.567517127
37750,0.568641758,0.188585704
37751,0.123737671,0.091472202
37752,0.901367163,0.660029981
37753,0.163754989,0.112580687
37754,0.285541344,0.103915731
37755,0.522812099,0.184826851
37756,0.132027403,0.115862046
37757,0.195145813,0.080381949
37758,0.060743828,0.02838697
37759,0.014296444,0.012013725
37760,0.639224382,0.377336272
37761,0.57858299,0.274440239
37762,0.836472819,0.680131849
37763,0.353365924,0.108524422
37764,0.730437754,0.076656523
37765,0.322822385,0.119422742
37766,0.235757333,0.096548163
37767,0.607427631,0.470004522
37768,0.247759806,0.316595361
37769,0.152333775,0.04023029
37770,0.062985642,0.032280387
37771,0.753312673,0.114111983
37772,0.797284706,0.246629955
37773,0.127568816,0.280057945
37774,0.790420546,0.116818702
37775,0.309707538,0.026173311
37776,0.253177738,0.219669208
37777,0.264559661,0.083390333
37778,0.05651239,0.08534277
37779,0.982572738,0.903107023
37780,0.058838466,0.064814582
37781,0.083498202,0.054414009
37782,0.795451362,0.18239044
37783,0.075864098,0.018491732
37784,0.35339594,0.099898278
37785,0.297782365,0.047174426
37786,0.137353728,0.104368183
37787,0.610005839,0.350878006
37788,0.617214457,0.506191766
37789,0.353490687,0.14585213
37790,0.311213185,0.128215165
37791,0.742775264,0.239474984
37792,0.972411206,0.228180685
37793,0.239154956,0.102476159
37794,0.557331848,0.356653772
37795,0.063445238,0.017860021
37796,0.023666261,0.045997102
37797,0.089529909,0.069799411
37798,0.0334195,0.009914798
37799,0.744911097,0.029126169
37800,0.428427342,0.27817366
37801,0.090159549,0.063265685
37802,0.610890183,0.288338413
37803,0.726527204,0.311757211
37804,0.893529131,0.506619768
37805,0.075929576,0.147038105
37806,0.860458673,0.594675567
37807,0.971910627,0.866352347
37808,0.442743171,0.109770463
37809,0.712943061,0.109351671
37810,0.696467621,0.360964259
37811,0.236113987,0.121057681
37812,0.951155041,0.862458819
37813,0.303843898,0.021173648
37814,0.572772514,0.204966988
37815,0.378976257,0.128084945
37816,0.290245498,0.127161065
37817,0.912611843,0.673392242
37818,0.396012319,0.321763789
37819,0.495805735,0.447225696
37820,0.931151572,0.196187743
37821,0.937454106,0.158093464
37822,0.548199232,0.120848627
37823,0.047859153,0.031242048
37824,0.731416882,0.088744038
37825,0.049026265,0.072991573
37826,0.92546143,0.147247152
37827,0.603614526,0.277643178
37828,0.087552017,0.01180623
37829,0.52215986,0.246923312
37830,0.914984017,0.610017903
37831,0.596013455,0.019239249
37832,0.147118163,0.065129344
37833,0.964968105,0.096161656
37834,0.937789299,0.873243704
37835,0.100924789,0.023449411
37836,0.95729313,0.114160786
37837,0.038869461,0.019701037
37838,0.810326355,0.560513898
37839,0.053238278,0.068616915
37840,0.336196055,0.074416882
37841,0.090137983,0.010257926
37842,0.651088277,0.222210096
37843,0.251579472,0.080843151
37844,0.958754668,0.132594436
37845,0.795095948,0.321987909
37846,0.349802011,0.131439196
37847,0.947380947,0.852317137
37848,0.087836175,0.023394862
37849,0.491970159,0.087915587
37850,0.735534468,0.317424501
37851,0.291100486,0.202653143
37852,0.217635712,0.054393893
37853,0.643745639,0.101298836
37854,0.466725148,0.148773708
37855,0.818799366,0.52390759
37856,0.305263826,0.137008589
37857,0.69919265,0.606761974
37858,0.157059766,0.037957967
37859,0.392574237,0.150689559
37860,0.159115469,0.093363456
37861,0.445228912,0.734433041
37862,0.940931015,0.688870903
37863,0.043165717,0.038674462
37864,0.265857344,0.090064246
37865,0.343576084,0.08851534
37866,0.22215448,0.217235285
37867,0.767514085,0.122550396
37868,0.018956387,0.007403492
37869,0.077771711,0.011637043
37870,0.018660403,0.006032999
37871,0.261690599,0.234888299
37872,0.600119393,0.154872397
37873,0.577273846,0.121061698
37874,0.152039678,0.052614858
37875,0.840789387,0.139285281
37876,0.65242905,0.199573996
37877,0.762457107,0.1858277
37878,0.156106873,0.218353859
37879,0.130929713,0.099897986
37880,0.620805684,0.410115418
37881,0.88291052,0.073350533
37882,0.382679544,0.109697219
37883,0.662793018,0.262882597
37884,0.771599668,0.23174835
37885,0.042029872,0.008820887
37886,0.485413108,0.057707728
37887,0.063712565,0.116661665
37888,0.172295178,0.077785362
37889,0.063279788,0.013745348
37890,0.77126085,0.03042528
37891,0.019855721,0.002547636
37892,0.114749196,0.104393849
37893,0.819111536,0.683087031
37894,0.145402347,0.425302147
37895,0.093751348,0.024577471
37896,0.848440372,0.138347558
37897,0.386620941,0.126751337
37898,0.092476156,0.101828174
37899,0.441587322,0.040304872
37900,0.300190909,0.1337771
37901,0.780108113,0.454462863
37902,0.396905566,0.113012872
37903,0.922102958,0.107899912
37904,0.954321207,0.767556321
37905,0.363823487,0.202490811
37906,0.524147821,0.032597515
37907,0.032195048,0.002076959
37908,0.20488407,0.201843129
37909,0.753261673,0.243998026
37910,0.82221027,0.568896325
37911,0.392411056,0.231961701
37912,0.216684188,0.016511408
37913,0.301012634,0.032319561
37914,0.783624954,0.085553608
37915,0.16702257,0.084606712
37916,0.967994523,0.738530782
37917,0.19082146,0.078180285
37918,0.870363301,0.158804737
37919,0.391168091,0.225970656
37920,0.663670142,0.239116817
37921,0.687237716,0.202253652
37922,0.234535,0.134184854
37923,0.513676613,0.112580594
37924,0.643618602,0.083076038
37925,0.888652819,0.144384782
37926,0.483682903,0.053981442
37927,0.317658407,0.12977058
37928,0.28404727,0.097141635
37929,0.604277284,0.608030171
37930,0.032406597,0.018350937
37931,0.794190071,0.780452349
37932,0.07506986,0.015140872
37933,0.700270905,0.601774804
37934,0.201928272,0.077534004
37935,0.856468883,0.039360473
37936,0.108581745,0.261865983
37937,0.14457274,0.063600914
37938,0.907877499,0.539843855
37939,0.773972476,0.576194167
37940,0.198015275,0.059049911
37941,0.322955499,0.139774627
37942,0.370499598,0.648178294
37943,0.141709572,0.041902207
37944,0.33322533,0.148934946
37945,0.695387119,0.440731781
37946,0.147992548,0.012013161
37947,0.934634097,0.628629288
37948,0.217078864,0.155025426
37949,0.471026755,0.098575445
37950,0.109976577,0.009173317
37951,0.099966753,0.03850344
37952,0.166181077,0.135819374
37953,0.87530579,0.221319549
37954,0.257047976,0.116391812
37955,0.828986391,0.827828241
37956,0.742528805,0.302225243
37957,0.569169884,0.136966939
37958,0.128618184,0.02212849
37959,0.775037736,0.079845878
37960,0.961801045,0.820311358
37961,0.068824856,0.063952392
37962,0.202448256,0.252748166
37963,0.947626852,0.164107334
37964,0.015716455,0.00267718
37965,0.860130101,0.567428738
37966,0.630990595,0.053473214
37967,0.082026464,0.071425807
37968,0.063062997,0.053186731
37969,0.741409975,0.036094073
37970,0.062958216,0.013793219
37971,0.15841236,0.112310019
37972,0.473671817,0.253803575
37973,0.330619263,0.25669674
37974,0.41836739,0.429438679
37975,0.826861152,0.476792741
37976,0.577261019,0.27817824
37977,0.317538451,0.175809543
37978,0.540027061,0.285385253
37979,0.115766807,0.034350293
37980,0.345155289,0.170535965
37981,0.247901383,0.057578361
37982,0.47875078,0.184199096
37983,0.129966594,0.138816248
37984,0.188439545,0.046561443
37985,0.711775718,0.259868211
37986,0.093590415,0.086526723
37987,0.580211722,0.190641955
37988,0.432640672,0.131838953
37989,0.175668676,0.10626082
37990,0.092848229,0.010107887
